,Symbol,Market,Name,s_Name
11658,UBX,NASDAQ,UNITY Biotechnology Inc,unity biotechnology inc
11659,BLRX,NASDAQ,BioLine RX Ltd ADR,bioline rx ltd adr
11660,LOV,NASDAQ,Spark Networks SE ADR,spark networks se adr
11661,BYFC,NASDAQ,Broadway Financial Corp,broadway financial corp
11662,ADMP,NASDAQ,Adamis Pharmaceuticals Corp,adamis pharmaceuticals corp
11663,APTX,NASDAQ,Aptinyx Inc,aptinyx inc
11664,TACT,NASDAQ,TransAct Technologies Inc,transact technologies inc
11665,TURN,NASDAQ,180 Degree Capital Corp,180 degree capital corp
11666,SPK,NASDAQ,SPK Acquisition Corp,spk acquisition corp
11667,TCBC,NASDAQ,TC Bancshares Inc,tc bancshares inc
11668,BTX,NASDAQ,Brooklyn Immunotherapeutics Inc,brooklyn immunotherapeutics inc
11669,LMB,NASDAQ,Limbach Holdings Inc,limbach holdings inc
11670,LOAN,NASDAQ,Manhattan Bridge Capital Inc,manhattan bridge capital inc
11671,ACHV,NASDAQ,Achieve Life Sciences Inc,achieve life sciences inc
11672,SSIC,NASDAQ,Silver Spike Investment Corp,silver spike investment corp
11673,GMTX,NASDAQ,Gemini Therapeutics Inc Class A,gemini therapeutics inc class a
11674,STRM,NASDAQ,Streamline Health Solutions Inc,streamline health solutions inc
11675,BOLT,NASDAQ,Bolt Biotherapeutics Inc,bolt biotherapeutics inc
11676,SELF,NASDAQ,Global Self Storage Inc,global self storage inc
11677,BOXL,NASDAQ,Boxlight Corp Class A,boxlight corp class a
11678,ARKR,NASDAQ,Ark Restaurants Corp,ark restaurants corp
11679,DTEA,NASDAQ,DAVIDsTEA Inc,davidstea inc
11680,GTBP,NASDAQ,GT Biopharma Inc,gt biopharma inc
11681,NYMTZ,NASDAQ,New York Mortgage Trust 7 000 Cumul Redeem Pref Shs Series G,new york mortgage trust 7 000 cumul redeem pref shs series g
11682,PNBK,NASDAQ,Patriot National Bancorp Inc,patriot national bancorp inc
11683,DYAI,NASDAQ,Dyadic International Inc,dyadic international inc
11684,ARIZU,NASDAQ,Arisz Acquisition Units,arisz acquisition units
11685,CRWS,NASDAQ,Crown Crafts Inc,crown crafts inc
11686,FSEA,NASDAQ,First Seacoast Bancorp,first seacoast bancorp
11687,NVOS,NASDAQ,Novo Integrated Sciences Inc,novo integrated sciences inc
11688,NSTS,NASDAQ,NSTS Bancorp Inc,nsts bancorp inc
11689,AAME,NASDAQ,Atlantic American Corp,atlantic american corp
11690,CXDC,NASDAQ,China XD Plastics Company Ltd,china xd plastics company ltd
11691,DERM,NASDAQ,Journey Medical Corp,journey medical corp
11692,ACBAU,NASDAQ,Ace Global Business Acquisition Units,ace global business acquisition units
11693,CRVS,NASDAQ,Corvus Pharmaceuticals Inc,corvus pharmaceuticals inc
11694,CGTX,NASDAQ,Cognition Therapeutics Inc,cognition therapeutics inc
11695,BFRI,NASDAQ,Biofrontera Inc,biofrontera inc
11696,BLBX,NASDAQ,Blackboxstocks Inc,blackboxstocks inc
11697,QLI,NASDAQ,Qilian International Holding Group Ltd,qilian international holding group ltd
11698,MAAQU,NASDAQ,Mana Capital Acquisition Units,mana capital acquisition units
11699,IRIX,NASDAQ,IRIDEX Corp,iridex corp
11700,CXDO,NASDAQ,Crexendo Inc,crexendo inc
11701,PFIE,NASDAQ,Profire Energy Inc,profire energy inc
11702,BWBBP,NASDAQ,Bridgewater Bancshares DS 1 100th Int 5 875 Non Cumu Perpl Prf Shs Series A,bridgewater bancshares ds 1 100th int 5 875 non cumu perpl prf shs series a
11703,FSTX,NASDAQ,F-Star Therapeutics Inc,f-star therapeutics inc
11704,CFSB,NASDAQ,CFSB Bancorp Inc,cfsb bancorp inc
11705,VERO,NASDAQ,Venus Concept Inc,venus concept inc
11706,LVO,NASDAQ,LiveOne Inc,liveone inc
11707,AESE,NASDAQ,Allied Esports Entertainment Inc,allied esports entertainment inc
11708,ACBA,NASDAQ,Ace Global Business Acquisition Ltd,ace global business acquisition ltd
11709,OCFCP,NASDAQ,Oceanfirst Finl Depositary Shs Repstg 1 40 Perp Prf Shs,oceanfirst finl depositary shs repstg 1 40 perp prf shs
11710,KOSS,NASDAQ,Koss Corp,koss corp
11711,VENA,NASDAQ,Venus Acquisition Corp,venus acquisition corp
11712,EBET,NASDAQ,Esports Technologies Inc,esports technologies inc
11713,MCAGU,NASDAQ,Mountain Crest Acquisition V Units,mountain crest acquisition v units
11714,ZYNE,NASDAQ,Zynerba Pharmaceuticals Inc,zynerba pharmaceuticals inc
11715,MTEX,NASDAQ,Mannatech Inc,mannatech inc
11716,MARK,NASDAQ,Remark Holdings Inc,remark holdings inc
11717,VENAU,NASDAQ,Venus Acquisition Units,venus acquisition units
11718,INAB,NASDAQ,IN8BIO  Inc.,in8bio  inc.
11719,HALL,NASDAQ,Hallmark Financial Services Inc,hallmark financial services inc
11720,IGNYU,NASDAQ,Ignyte Acquisition Units,ignyte acquisition units
11721,EQOS,NASDAQ,Eqonex Ltd,eqonex ltd
11722,CODA,NASDAQ,Coda Octopus Group Inc,coda octopus group inc
11723,MMMB,NASDAQ,MamaMancini's Holdings Inc,mamamancini's holdings inc
11724,CRDF,NASDAQ,Cardiff Oncology Inc,cardiff oncology inc
11725,AWRE,NASDAQ,Aware Inc,aware inc
11726,IONM,NASDAQ,Assure Holdings Corp,assure holdings corp
11727,SLS,NASDAQ,Sellas Life Sciences Group Inc,sellas life sciences group inc
11728,QUIK,NASDAQ,QuickLogic Corp,quicklogic corp
11729,LIVE,NASDAQ,Live Ventures Inc,live ventures inc
11730,EFSCP,NASDAQ,Enterprise Finl Svcs DRC Rep Non Cum Perp Pfd Series A,enterprise finl svcs drc rep non cum perp pfd series a
11731,PAFOU,NASDAQ,Pacifico Acquisition Units,pacifico acquisition units
11732,GOODN,NASDAQ,GLADSTONE COML Pref Shs,gladstone coml pref shs
11733,ATNX,NASDAQ,Athenex Inc,athenex inc
11734,AVCT,NASDAQ,American Virtual Cloud Technologies Inc,american virtual cloud technologies inc
11735,NAII,NASDAQ,Natural Alternatives International Inc,natural alternatives international inc
11736,DMAC,NASDAQ,DiaMedica Therapeutics Inc,diamedica therapeutics inc
11737,BNOX,NASDAQ,Bionomics Ltd ADR,bionomics ltd adr
11738,WFCF,NASDAQ,Where Food Comes From Inc,where food comes from inc
11739,MPACU,NASDAQ,Model Performance Acquisition Units,model performance acquisition units
11740,KTCC,NASDAQ,Key Tronic Corp,key tronic corp
11741,MDNA,NASDAQ,Medicenna Therapeutics Corp,medicenna therapeutics corp
11742,PPHPU,NASDAQ,PHP Ventures Acquisition Units,php ventures acquisition units
11743,VTSI,NASDAQ,VirTra Inc,virtra inc
11744,MTBC,NASDAQ,CareCloud Inc,carecloud inc
11745,NBEV,NASDAQ,Newage Inc,newage inc
11746,OXLCO,NASDAQ,Oxford Lane Capital 6 Pref Shs Series 2029,oxford lane capital 6 pref shs series 2029
11747,KFFB,NASDAQ,Kentucky First Federal Bancorp,kentucky first federal bancorp
11748,GPCOU,NASDAQ,Golden Path Acquisition Units,golden path acquisition units
11749,HUIZ,NASDAQ,Huize Holding Ltd ADR,huize holding ltd adr
11750,GDSTU,NASDAQ,Goldenstone Acquisition Units,goldenstone acquisition units
11751,UPTD,NASDAQ,Tradeup Acquisition Corp,tradeup acquisition corp
11752,DCOMP,NASDAQ,Dime Community Bancshares Cumulative Perpetual Pref Shs Series A,dime community bancshares cumulative perpetual pref shs series a
11753,LXEH,NASDAQ,Lixiang Education Holding Co Ltd ADR,lixiang education holding co ltd adr
11754,FOXWU,NASDAQ,FoxWayne Enterprises Acquisition Units,foxwayne enterprises acquisition units
11755,MCAFU,NASDAQ,Mountain Crest Acquisition IV Units,mountain crest acquisition iv units
11756,LRFC,NASDAQ,Logan Ridge Finance Corp,logan ridge finance corp
11757,KLXE,NASDAQ,KLX Energy Services Holdings Inc,klx energy services holdings inc
11758,EDUC,NASDAQ,Educational Development Corp,educational development corp
11759,GIFI,NASDAQ,Gulf Island Fabrication Inc,gulf island fabrication inc
11760,MITC,NASDAQ,Meatech 3D Ltd ADR,meatech 3d ltd adr
11761,SNT,NASDAQ,Senstar Technologies Ltd,senstar technologies ltd
11762,REFR,NASDAQ,Research Frontiers Inc,research frontiers inc
11763,BRLI,NASDAQ,Brilliant Acquisition Corp,brilliant acquisition corp
11764,TCBS,NASDAQ,Texas Community Bancshares Inc,texas community bancshares inc
11765,AGBA,NASDAQ,AGBA Acquisition Ltd,agba acquisition ltd
11766,ELEV,NASDAQ,Elevation Oncology Inc,elevation oncology inc
11767,BSGAU,NASDAQ,Blue Safari Group Acquisition Units,blue safari group acquisition units
11768,VRAR,NASDAQ,Glimpse Group Inc,glimpse group inc
11769,ICCH,NASDAQ,ICC Holdings Inc,icc holdings inc
11770,ADOC,NASDAQ,Edoc Acquisition Corp Class A,edoc acquisition corp class a
11771,TCRX,NASDAQ,TScan Therapeutics Inc,tscan therapeutics inc
11772,PME,NASDAQ,Pingtan Marine Enterprise Ltd,pingtan marine enterprise ltd
11773,DILAU,NASDAQ,DILA Capital Acquisition Units,dila capital acquisition units
11774,AVTX,NASDAQ,Avalo Therapeutics Inc,avalo therapeutics inc
11775,SANW,NASDAQ,S&W Seed Co,s&w seed co
11776,MNDO,NASDAQ,Mind CTI Ltd,mind cti ltd
11777,DGLY,NASDAQ,Digital Ally Inc,digital ally inc
11778,ZEST,NASDAQ,Ecoark Holdings Inc,ecoark holdings inc
11779,TYME,NASDAQ,Tyme Technologies Inc,tyme technologies inc
11780,SYRS,NASDAQ,Syros Pharmaceuticals Inc,syros pharmaceuticals inc
11781,DSWL,NASDAQ,Deswell Industries Inc,deswell industries inc
11782,TRMT,NASDAQ,Tremont Mortgage Trust,tremont mortgage trust
11783,ALGS,NASDAQ,Aligos Therapeutics Inc,aligos therapeutics inc
11784,GRCY,NASDAQ,Greencity Acquisition Corp,greencity acquisition corp
11785,AEYE,NASDAQ,AudioEye Inc,audioeye inc
11786,NLTX,NASDAQ,Neoleukin Therapeutics Inc,neoleukin therapeutics inc
11787,RPHM,NASDAQ,Reneo Pharmaceuticals Inc,reneo pharmaceuticals inc
11788,CCNEP,NASDAQ,CNB FINL Depositary Shs REP 1 40 Prf Series A,cnb finl depositary shs rep 1 40 prf series a
11789,PHAS,NASDAQ,PhaseBio Pharmaceuticals Inc,phasebio pharmaceuticals inc
11790,GSMG,NASDAQ,Glory Star New Media Group Holdings Ltd,glory star new media group holdings ltd
11791,PPBT,NASDAQ,Purple Biotech Ltd ADR,purple biotech ltd adr
11792,TUGC,NASDAQ,SAI.TECH Global Corp Class A,sai.tech global corp class a
11793,VINC,NASDAQ,Vincerx Pharma Inc,vincerx pharma inc
11794,TATT,NASDAQ,TAT Technologies Ltd,tat technologies ltd
11795,ETNB,NASDAQ,89Bio Inc,89bio inc
11796,ALAC,NASDAQ,Alberton Acquisition Corp,alberton acquisition corp
11797,GGE,NASDAQ,Green Giant Inc,green giant inc
11798,SEAC,NASDAQ,SeaChange International Inc,seachange international inc
11799,VERB,NASDAQ,Verb Technology Company Inc,verb technology company inc
11800,LANDM,NASDAQ,GLADSTONE LD Term Pref Shs,gladstone ld term pref shs
11801,AEI,NASDAQ,Alset Ehome International Inc,alset ehome international inc
11802,PDEX,NASDAQ,Pro-Dex Inc,pro-dex inc
11803,TERN,NASDAQ,Terns Pharmaceuticals Inc,terns pharmaceuticals inc
11804,ZIONP,NASDAQ,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,zions bancorporation ds representing 1/40th floating rate non cum perpetual
11805,MICT,NASDAQ,MICT Inc,mict inc
11806,DBTX,NASDAQ,Decibel Therapeutics Inc,decibel therapeutics inc
11807,RSSS,NASDAQ,Research Solutions Inc,research solutions inc
11808,CDTX,NASDAQ,Cidara Therapeutics Inc,cidara therapeutics inc
11809,CCEL,NASDAQ,Cryo-Cell International Inc,cryo-cell international inc
11810,CBMB,NASDAQ,CBM Bancorp Inc,cbm bancorp inc
11811,APLT,NASDAQ,Applied Therapeutics Inc,applied therapeutics inc
11812,SNSE,NASDAQ,Sensei Biotherapeutics Inc,sensei biotherapeutics inc
11813,TESS,NASDAQ,TESSCO Technologies Inc,tessco technologies inc
11814,SLGG,NASDAQ,Super League Gaming  Inc.,super league gaming  inc.
11815,PSTI,NASDAQ,Pluristem Therapeutics Inc,pluristem therapeutics inc
11816,NCTY,NASDAQ,The9 Ltd ADR,the9 ltd adr
11817,GBRGU,NASDAQ,Goldenbridge Acq Units,goldenbridge acq units
11818,MCAEU,NASDAQ,Mountain Crest Acquisition III Units,mountain crest acquisition iii units
11819,VCNX,NASDAQ,Vaccinex Inc,vaccinex inc
11820,SPI,NASDAQ,SPI Energy Co Ltd,spi energy co ltd
11821,LFVN,NASDAQ,LifeVantage Corp,lifevantage corp
11822,WHLRD,NASDAQ,Wheeler Real Estate Investment Trust Cumulative Pref Shs Series D,wheeler real estate investment trust cumulative pref shs series d
11823,BRLIU,NASDAQ,Brilliant Acquisition Unit,brilliant acquisition unit
11824,AIRT,NASDAQ,Air T Inc,air t inc
11825,FRLN,NASDAQ,Freeline Therapeutics Holdings PLC ADR,freeline therapeutics holdings plc adr
11826,AGBAU,NASDAQ,AGBA Acquisition Units,agba acquisition units
11827,MBINP,NASDAQ,Merchants Bancorp 7 Perp Pfd Fixed Fltg Perpetual Pref Shs Series A,merchants bancorp 7 perp pfd fixed fltg perpetual pref shs series a
11828,HHS,NASDAQ,Harte Hanks Inc,harte hanks inc
11829,TRVN,NASDAQ,Trevena Inc,trevena inc
11830,CPSH,NASDAQ,CPS Technologies Corp,cps technologies corp
11831,BMRA,NASDAQ,Biomerica Inc,biomerica inc
11832,NOVN,NASDAQ,Novan Inc,novan inc
11833,SUNW,NASDAQ,Sunworks Inc,sunworks inc
11834,PRQR,NASDAQ,ProQR Therapeutics NV,proqr therapeutics nv
11835,BCACU,NASDAQ,Brookline Capital Acq Units,brookline capital acq units
11836,FRSX,NASDAQ,Foresight Autonomous Holdings Ltd ADR,foresight autonomous holdings ltd adr
11837,SPKAU,NASDAQ,SPK Acquisition Units,spk acquisition units
11838,HLBZ,NASDAQ,Helbiz Inc Class A,helbiz inc class a
11839,BPOPN,NASDAQ,Popular Capital Trust I PRF,popular capital trust i prf
11840,LAAAU,NASDAQ,Lakeshore Acquisition I Units,lakeshore acquisition i units
11841,ATNF,NASDAQ,180 Life Sciences Corp,180 life sciences corp
11842,RILYP,NASDAQ,B Riley Financial DS Representing 1/1000 Cum Pref Series A,b riley financial ds representing 1/1000 cum pref series a
11843,GRTX,NASDAQ,Galera Therapeutics Inc,galera therapeutics inc
11844,LGHL,NASDAQ,Lion Group Holding Ltd ADR,lion group holding ltd adr
11845,KALA,NASDAQ,Kala Pharmaceuticals Inc,kala pharmaceuticals inc
11846,DCTH,NASDAQ,Delcath Systems Inc,delcath systems inc
11847,NEXI,NASDAQ,Neximmune Inc,neximmune inc
11848,AVCO,NASDAQ,Avalon Globocare Corp,avalon globocare corp
11849,BDSX,NASDAQ,Biodesix Inc,biodesix inc
11850,MODD,NASDAQ,Modular Medical Inc,modular medical inc
11851,JWEL,NASDAQ,Jowell Global Ltd,jowell global ltd
11852,RZLT,NASDAQ,Rezolute Inc,rezolute inc
11853,IPWR,NASDAQ,Ideal Power Inc,ideal power inc
11854,FREQ,NASDAQ,Frequency Therapeutics Inc,frequency therapeutics inc
11855,ASLN,NASDAQ,Aslan Pharmaceuticals Ltd ADR,aslan pharmaceuticals ltd adr
11856,BBGI,NASDAQ,Beasley Broadcast Group Inc Class A,beasley broadcast group inc class a
11857,SEED,NASDAQ,Origin Agritech Ltd,origin agritech ltd
11858,MCLD,NASDAQ,mCloud Technologies Corp,mcloud technologies corp
11859,SIDU,NASDAQ,Sidus Space Inc Class A,sidus space inc class a
11860,KINS,NASDAQ,Kingstone Companies Inc,kingstone companies inc
11861,EYES,NASDAQ,Second Sight Medical Products Inc,second sight medical products inc
11862,ALRN,NASDAQ,Aileron Therapeutics Inc,aileron therapeutics inc
11863,WVVI,NASDAQ,Willamette Valley Vineyards Inc,willamette valley vineyards inc
11864,SYPR,NASDAQ,Sypris Solutions Inc,sypris solutions inc
11865,HVBC,NASDAQ,HV Bancorp Inc,hv bancorp inc
11866,OMQS,NASDAQ,Omniq Corp,omniq corp
11867,QUBT,NASDAQ,Quantum Computing Inc,quantum computing inc
11868,ACST,NASDAQ,Acasti Pharma Inc Class A,acasti pharma inc class a
11869,SOPA,NASDAQ,Society Pass Inc,society pass inc
11870,MBRX,NASDAQ,Moleculin Biotech Inc,moleculin biotech inc
11871,COCP,NASDAQ,Cocrystal Pharma Inc,cocrystal pharma inc
11872,MYT,NASDAQ,Urban Tea Inc,urban tea inc
11873,GBNH,NASDAQ,Greenbrook TMS Inc,greenbrook tms inc
11874,AGMH,NASDAQ,AGM Group Holdings Inc Class A,agm group holdings inc class a
11875,MBNKP,NASDAQ,Medallion Bank Fixed to Floating Rate Non Cumulative Perpetual Pref Shs Series F,medallion bank fixed to floating rate non cumulative perpetual pref shs series f
11876,BELFA,NASDAQ,Bel Fuse Inc Class A,bel fuse inc class a
11877,ITRM,NASDAQ,Iterum Therapeutics PLC,iterum therapeutics plc
11878,CYAD,NASDAQ,Celyad Oncology SA ADR,celyad oncology sa adr
11879,BLCT,NASDAQ,BlueCity Holdings Ltd ADR,bluecity holdings ltd adr
11880,GCTK,NASDAQ,GlucoTrack Inc,glucotrack inc
11881,BRQS,NASDAQ,Borqs Technologies Inc,borqs technologies inc
11882,ONCT,NASDAQ,Oncternal Therapeutics Inc,oncternal therapeutics inc
11883,POAI,NASDAQ,Predictive Oncology Inc,predictive oncology inc
11884,AGTC,NASDAQ,Applied Genetic Technologies Corp,applied genetic technologies corp
11885,GLYC,NASDAQ,GlycoMimetics Inc,glycomimetics inc
11886,BWV,NASDAQ,Blue Water Vaccines Inc,blue water vaccines inc
11887,GLG,NASDAQ,TD Holdings Inc,td holdings inc
11888,CGRN,NASDAQ,Capstone Green Energy Corp,capstone green energy corp
11889,GLBS,NASDAQ,Globus Maritime Ltd,globus maritime ltd
11890,TBKCP,NASDAQ,Triumph Bancorp 40 Dep Shs Repstg 1 Perp Non Cum 7 125  Pref Shs Series C,triumph bancorp 40 dep shs repstg 1 perp non cum 7 125  pref shs series c
11891,IDAI,NASDAQ,T Stamp Inc Class A,t stamp inc class a
11892,NXTP,NASDAQ,Nextplay Technologies Inc,nextplay technologies inc
11893,CNNB,NASDAQ,Cincinnati Bancorp Inc,cincinnati bancorp inc
11894,DPRO,NASDAQ,Draganfly Inc,draganfly inc
11895,GTEC,NASDAQ,Greenland Technologies Holding Corp,greenland technologies holding corp
11896,LPTH,NASDAQ,LightPath Technologies Inc Class A,lightpath technologies inc class a
11897,OCUP,NASDAQ,Ocuphire Pharma Inc,ocuphire pharma inc
11898,TARA,NASDAQ,Protara Therapeutics Inc,protara therapeutics inc
11899,ISUN,NASDAQ,iSun Inc,isun inc
11900,PMCB,NASDAQ,PharmaCyte Biotech Inc,pharmacyte biotech inc
11901,NBSE,NASDAQ,NeuBase Therapeutics Inc,neubase therapeutics inc
11902,GRCYU,NASDAQ,Greencity Acquisition Units,greencity acquisition units
11903,BIOL,NASDAQ,BIOLASE Inc,biolase inc
11904,SPRB,NASDAQ,Spruce Biosciences Inc,spruce biosciences inc
11905,IMNM,NASDAQ,Immunome Inc,immunome inc
11906,DXR,NASDAQ,Daxor Corp,daxor corp
11907,FTFT,NASDAQ,Future Fintech Group Inc,future fintech group inc
11908,GLTO,NASDAQ,Galecto Inc,galecto inc
11909,MDWT,NASDAQ,Midwest Holding Inc,midwest holding inc
11910,TUGCU,NASDAQ,TradeUP Global Units,tradeup global units
11911,NVNO,NASDAQ,enVVeno Medical Corp,envveno medical corp
11912,DWSN,NASDAQ,Dawson Geophysical Co,dawson geophysical co
11913,LTRPB,NASDAQ,Liberty Tripadvisor Holdings Inc Series B,liberty tripadvisor holdings inc series b
11914,DXYN,NASDAQ,Dixie Group Inc Class A,dixie group inc class a
11915,APM,NASDAQ,Aptorum Group Ltd Class A,aptorum group ltd class a
11916,EVGN,NASDAQ,Evogene Ltd,evogene ltd
11917,TMDI,NASDAQ,Titan Medical Inc,titan medical inc
11918,BTCS,NASDAQ,BTCS Inc,btcs inc
11919,SIOX,NASDAQ,Sio Gene Therapies Inc,sio gene therapies inc
11920,GNLN,NASDAQ,Greenlane Holdings Inc Class A,greenlane holdings inc class a
11921,SSKN,NASDAQ,STRATA Skin Sciences Inc,strata skin sciences inc
11922,CLVR,NASDAQ,Clever Leaves Holdings Inc,clever leaves holdings inc
11923,PCSA,NASDAQ,Processa Pharmaceuticals Inc,processa pharmaceuticals inc
11924,NTWK,NASDAQ,NetSol Technologies Inc,netsol technologies inc
11925,ENG,NASDAQ,ENGlobal Corp,englobal corp
11926,LMPX,NASDAQ,Lmp Automotive Holdings Inc,lmp automotive holdings inc
11927,AVRO,NASDAQ,AVROBIO Inc,avrobio inc
11928,FKWL,NASDAQ,Franklin Wireless Corp,franklin wireless corp
11929,QRTEB,NASDAQ,Qurate Retail Inc Series B,qurate retail inc series b
11930,VIRC,NASDAQ,Virco Mfg Corp,virco mfg corp
11931,CTHR,NASDAQ,Charles & Colvard Ltd,charles & colvard ltd
11932,ARAV,NASDAQ,Aravive Inc,aravive inc
11933,MSVB,NASDAQ,Mid-Southern Bancorp Inc,mid-southern bancorp inc
11934,PRSO,NASDAQ,Peraso Inc,peraso inc
11935,CHEK,NASDAQ,Check Cap Ltd,check cap ltd
11936,MYNA,NASDAQ,Mynaric AG ADR,mynaric ag adr
11937,FWP,NASDAQ,Forward Pharma A/S ADR,forward pharma a/s adr
11938,SQFT,NASDAQ,Presidio Property Trust Inc Class A,presidio property trust inc class a
11939,WKSP,NASDAQ,Worksport Ltd,worksport ltd
11940,TCON,NASDAQ,TRACON Pharmaceuticals Inc,tracon pharmaceuticals inc
11941,GEG,NASDAQ,Great Elm Group Inc,great elm group inc
11942,CRBP,NASDAQ,Corbus Pharmaceuticals Holdings Inc,corbus pharmaceuticals holdings inc
11943,ELDN,NASDAQ,Eledon Pharmaceuticals Inc,eledon pharmaceuticals inc
11944,NSEC,NASDAQ,National Security Group Inc,national security group inc
11945,SDH,NASDAQ,Global Internet of People Inc,global internet of people inc
11946,CABA,NASDAQ,Cabaletta Bio Inc,cabaletta bio inc
11947,MBOT,NASDAQ,Microbot Medical Inc,microbot medical inc
11948,GTIM,NASDAQ,Good Times Restaurants Inc,good times restaurants inc
11949,ANGN,NASDAQ,Angion Biomedica Corp,angion biomedica corp
11950,AYLA,NASDAQ,Ayala Pharmaceuticals Inc,ayala pharmaceuticals inc
11951,LABP,NASDAQ,Landos Biopharma Inc,landos biopharma inc
11952,SURG,NASDAQ,Surgepays Inc,surgepays inc
11953,SRGA,NASDAQ,Surgalign Holdings Inc,surgalign holdings inc
11954,VVOS,NASDAQ,Vivos Therapeutics Inc,vivos therapeutics inc
11955,TSCAP,NASDAQ,Tristate Capital Holdings DS Representing 1 40 Int Pref Shs Series A,tristate capital holdings ds representing 1 40 int pref shs series a
11956,UPTDU,NASDAQ,TradeUP Acquisition Units,tradeup acquisition units
11957,USAU,NASDAQ,US Gold Corp,us gold corp
11958,SNPX,NASDAQ,Synaptogenix Inc,synaptogenix inc
11959,FLUX,NASDAQ,Flux Power Holdings Inc,flux power holdings inc
11960,NEPH,NASDAQ,Nephros Inc,nephros inc
11961,ACXP,NASDAQ,Acurx Pharmaceuticals Inc,acurx pharmaceuticals inc
11962,EARS,NASDAQ,Auris Medical Holding Ltd,auris medical holding ltd
11963,RMCF,NASDAQ,Rocky Mountain Chocolate Factory Inc (Delaware),rocky mountain chocolate factory inc (delaware)
11964,XFOR,NASDAQ,X4 Pharmaceuticals Inc,x4 pharmaceuticals inc
11965,KEQU,NASDAQ,Kewaunee Scientific Corp,kewaunee scientific corp
11966,WTRH,NASDAQ,Waitr Holdings Inc,waitr holdings inc
11967,IDN,NASDAQ,Intellicheck Inc,intellicheck inc
11968,RAND,NASDAQ,Rand Capital Corp,rand capital corp
11969,PPSI,NASDAQ,Pioneer Power Solutions Inc,pioneer power solutions inc
11970,FTEK,NASDAQ,Fuel Tech Inc,fuel tech inc
11971,CHCI,NASDAQ,Comstock Holding Companies Inc Class A,comstock holding companies inc class a
11972,GLMD,NASDAQ,Galmed Pharmaceuticals Ltd,galmed pharmaceuticals ltd
11973,CSSEP,NASDAQ,Chicken Soup for the Soul Entertainment 9 75 Cumulative Redeemable Perpetual,chicken soup for the soul entertainment 9 75 cumulative redeemable perpetual
11974,ELYS,NASDAQ,Elys Game Technology Corp,elys game technology corp
11975,MRM,NASDAQ,Medirom Healthcare Technologies Inc ADR,medirom healthcare technologies inc adr
11976,HGBL,NASDAQ,Heritage Global Inc,heritage global inc
11977,GURE,NASDAQ,Gulf Resources Inc,gulf resources inc
11978,CLPS,NASDAQ,CLPS Inc,clps inc
11979,CLIR,NASDAQ,Clearsign Technologies Corp,clearsign technologies corp
11980,RDIB,NASDAQ,Reading International Inc Class B,reading international inc class b
11981,CLBS,NASDAQ,Caladrius Biosciences Inc,caladrius biosciences inc
11982,BSFC,NASDAQ,Blue Star Foods Corp,blue star foods corp
11983,IMTE,NASDAQ,Integrated Media Technology Ltd,integrated media technology ltd
11984,KAVL,NASDAQ,Kaival Brands Innovations Group Inc,kaival brands innovations group inc
11985,GANX,NASDAQ,Gain Therapeutics Inc,gain therapeutics inc
11986,HTCR,NASDAQ,HeartCore Enterprises Inc,heartcore enterprises inc
11987,IMRA,NASDAQ,Imara Inc,imara inc
11988,AERC,NASDAQ,AeroClean Technologies Inc,aeroclean technologies inc
11989,POWWP,NASDAQ,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,ammo 8 75 cumulative redeemable perpetual prf shs series a
11990,NCNA,NASDAQ,NuCana PLC ADR,nucana plc adr
11991,AEZS,NASDAQ,Aeterna Zentaris Inc,aeterna zentaris inc
11992,TC,NASDAQ,TuanChe Ltd ADR,tuanche ltd adr
11993,PBBK,NASDAQ,PB Bankshares Inc,pb bankshares inc
11994,ALIM,NASDAQ,Alimera Sciences Inc,alimera sciences inc
11995,SGMA,NASDAQ,SigmaTron International Inc,sigmatron international inc
11996,AYRO,NASDAQ,AYRO Inc,ayro inc
11997,QTT,NASDAQ,Qutoutiao Inc ADR,qutoutiao inc adr
11998,IPW,NASDAQ,iPower Inc,ipower inc
11999,ESOA,NASDAQ,Energy Services Of America Corp,energy services of america corp
12000,VMAR,NASDAQ,Vision Marine Technologies Inc,vision marine technologies inc
12001,ADIL,NASDAQ,Adial Pharmaceuticals Inc,adial pharmaceuticals inc
12002,VQS,NASDAQ,Viq Solutions Inc,viq solutions inc
12003,GRNQ,NASDAQ,GreenPro Capital Corp,greenpro capital corp
12004,AACG,NASDAQ,ATA Creativity Global ADR,ata creativity global adr
12005,MOSY,NASDAQ,MoSys Inc,mosys inc
12006,CPIX,NASDAQ,Cumberland Pharmaceuticals Inc,cumberland pharmaceuticals inc
12007,INTZ,NASDAQ,Intrusion Inc,intrusion inc
12008,XOMAO,NASDAQ,XOMA Depositary Shares Rep 8 375 Cum Pref Shs Series B,xoma depositary shares rep 8 375 cum pref shs series b
12009,AATC,NASDAQ,Autoscope Technologies Corp,autoscope technologies corp
12010,JZXN,NASDAQ,Jiuzi Holdings Inc,jiuzi holdings inc
12011,ACRX,NASDAQ,AcelRx Pharmaceuticals Inc,acelrx pharmaceuticals inc
12012,DATS,NASDAQ,DatChat Inc,datchat inc
12013,METX,NASDAQ,Meten Holding Group Ltd,meten holding group ltd
12014,CMMB,NASDAQ,Chemomab Therapeutics Ltd ADR,chemomab therapeutics ltd adr
