,Symbol,Market,Name,s_Name
11009,XELA,NASDAQ,Exela Technologies Inc,exela technologies inc
11010,CMCTP,NASDAQ,Creative Media And Community Trust Pref Shs Series L,creative media and community trust pref shs series l
11011,FLACU,NASDAQ,Frazier Lifesciences Acquisition Units,frazier lifesciences acquisition units
11012,MOGO,NASDAQ,Mogo Inc,mogo inc
11013,CTG,NASDAQ,Computer Task Group Inc,computer task group inc
11014,MURFU,NASDAQ,Murphy Canyon Acquisition Units,murphy canyon acquisition units
11015,BYRN,NASDAQ,Byrna Technologies Inc,byrna technologies inc
11016,BENE,NASDAQ,Benessere Capital Acquisition Corp Class A,benessere capital acquisition corp class a
11017,IMRX,NASDAQ,Immuneering Corp Class A,immuneering corp class a
11018,CLOEU,NASDAQ,Clover Leaf Capital Units,clover leaf capital units
11019,STRT,NASDAQ,Strattec Security Corp,strattec security corp
11020,AMAOU,NASDAQ,American Acquisition Opportunity Units,american acquisition opportunity units
11021,GGGV,NASDAQ,G3 VRM Acquisition Corp Class A,g3 vrm acquisition corp class a
11022,ACEV,NASDAQ,ACE Convergence Acquisition Corp Class A,ace convergence acquisition corp class a
11023,MEOAU,NASDAQ,Minority Equality Opportunities Acquisition Units,minority equality opportunities acquisition units
11024,ATOS,NASDAQ,Atossa Therapeutics Inc,atossa therapeutics inc
11025,ORIC,NASDAQ,Oric Pharmaceuticals Inc,oric pharmaceuticals inc
11026,ZIONO,NASDAQ,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,zions bancorporation ds representing 1/40th floating rate non cum perpetual
11027,CRMD,NASDAQ,CorMedix Inc,cormedix inc
11028,MBINN,NASDAQ,Merchants Bancorp 40 DS Rep Perp Prf Shs Series C,merchants bancorp 40 ds rep perp prf shs series c
11029,AMAO,NASDAQ,American Acquisition Opportunity Inc Class A,american acquisition opportunity inc class a
11030,IMPL,NASDAQ,Impel Pharmaceuticals Inc,impel pharmaceuticals inc
11031,AZ,NASDAQ,A2Z Smart Technologies Corp,a2z smart technologies corp
11032,GP,NASDAQ,GreenPower Motor Company Inc,greenpower motor company inc
11033,EBMT,NASDAQ,Eagle Bancorp Montana Inc,eagle bancorp montana inc
11034,MACU,NASDAQ,Mallard Acquisition Corp.,mallard acquisition corp.
11035,REVE,NASDAQ,Alpine Acquisition Corp,alpine acquisition corp
11036,CZWI,NASDAQ,Citizens Community Bancorp Inc,citizens community bancorp inc
11037,UNB,NASDAQ,Union Bankshares Inc,union bankshares inc
11038,LTRY,NASDAQ,Lottery.com Inc,lottery.com inc
11039,SVRA,NASDAQ,Savara Inc,savara inc
11040,SGA,NASDAQ,Saga Communications Inc Class A,saga communications inc class a
11041,OFED,NASDAQ,Oconee Federal Financial Corp,oconee federal financial corp
11042,RNDB,NASDAQ,Randolph Bancorp Inc,randolph bancorp inc
11043,EFTR,NASDAQ,eFFECTOR Therapeutics Inc,effector therapeutics inc
11044,LEE,NASDAQ,Lee Enterprises Inc,lee enterprises inc
11045,UBFO,NASDAQ,United Security Bancshares,united security bancshares
11046,OPINL,NASDAQ,Office Properties Income 6 375 Senior Notes due 2050,office properties income 6 375 senior notes due 2050
11047,LAKE,NASDAQ,Lakeland Industries Inc,lakeland industries inc
11048,GMGI,NASDAQ,Golden Matrix Group Inc,golden matrix group inc
11049,OPOF,NASDAQ,Old Point Financial Corp,old point financial corp
11050,USAK,NASDAQ,USA Truck Inc,usa truck inc
11051,GLEE,NASDAQ,Gladstone Acquisition Corp Class A,gladstone acquisition corp class a
11052,JMAC,NASDAQ,Maxpro Capital Acquisition Corp Class A,maxpro capital acquisition corp class a
11053,HNRG,NASDAQ,Hallador Energy Co,hallador energy co
11054,HGEN,NASDAQ,Humanigen Inc,humanigen inc
11055,BFIN,NASDAQ,BankFinancial Corp,bankfinancial corp
11056,EUCRU,NASDAQ,Eucrates Biomed Acq Units,eucrates biomed acq units
11057,OCX,NASDAQ,OncoCyte Corp,oncocyte corp
11058,INMB,NASDAQ,INmune Bio Inc,inmune bio inc
11059,AEHA,NASDAQ,Aesther Healthcare Acquisition Corp Class A,aesther healthcare acquisition corp class a
11060,SBFG,NASDAQ,SB Financial Group Inc,sb financial group inc
11061,FXCO,NASDAQ,Financial Strategies Acquisition Corp Class A,financial strategies acquisition corp class a
11062,EUCR,NASDAQ,Eucrates Biomedical Acquisition Corp.,eucrates biomedical acquisition corp.
11063,NMMCU,NASDAQ,North Mountain Merger Units,north mountain merger units
11064,CTXR,NASDAQ,Citius Pharmaceuticals Inc,citius pharmaceuticals inc
11065,DUET,NASDAQ,DUET Acquisition Corp Class A,duet acquisition corp class a
11066,JYAC,NASDAQ,Jiya Acquisition Corp Class A,jiya acquisition corp class a
11067,REKR,NASDAQ,Rekor Systems Inc,rekor systems inc
11068,BWACU,NASDAQ,Better World Acquisition Units,better world acquisition units
11069,LMAO,NASDAQ,LMF Acquisition Opportunities Inc Class A,lmf acquisition opportunities inc class a
11070,FXNC,NASDAQ,First National Corp,first national corp
11071,VSAC,NASDAQ,Vision Sensing Acquisition Corp Class A,vision sensing acquisition corp class a
11072,BCAB,NASDAQ,Bioatla Inc,bioatla inc
11073,OTEC,NASDAQ,Oceantech Acquisitions I Corp Class A,oceantech acquisitions i corp class a
11074,MRAM,NASDAQ,Everspin Technologies Inc,everspin technologies inc
11075,TELA,NASDAQ,TELA Bio Inc,tela bio inc
11076,EVLO,NASDAQ,Evelo Biosciences Inc,evelo biosciences inc
11077,PKOH,NASDAQ,Park Ohio Holdings Corp,park ohio holdings corp
11078,MILE,NASDAQ,Metromile Inc,metromile inc
11079,SCMAU,NASDAQ,Seaport Calibre Materials Acquisition Units,seaport calibre materials acquisition units
11080,LATGU,NASDAQ,LatAmGrowth SPAC Unit,latamgrowth spac unit
11081,CDXC,NASDAQ,Chromadex Corp,chromadex corp
11082,AHAC,NASDAQ,Alpha Healthcare Acquisition Corp Class A,alpha healthcare acquisition corp class a
11083,BRAC,NASDAQ,Broad Capital Acquisition Corp,broad capital acquisition corp
11084,CSSE,NASDAQ,Chicken Soup for The Soul Entertainment Inc Class A,chicken soup for the soul entertainment inc class a
11085,CUE,NASDAQ,Cue Biopharma Inc,cue biopharma inc
11086,LARK,NASDAQ,Landmark Bancorp Inc,landmark bancorp inc
11087,FRLA,NASDAQ,Fortune Rise Acquisition Corp Class A,fortune rise acquisition corp class a
11088,VIGL,NASDAQ,Vigil Neuroscience Inc,vigil neuroscience inc
11089,SGLY,NASDAQ,Singularity Future Technology Ltd,singularity future technology ltd
11090,ISSC,NASDAQ,Innovative Solutions and Support Inc,innovative solutions and support inc
11091,KRMD,NASDAQ,Repro Med Systems Inc,repro med systems inc
11092,RFAC,NASDAQ,RF Acquisition Corp Class A,rf acquisition corp class a
11093,BENEU,NASDAQ,Benessere Capital Acquisition Units,benessere capital acquisition units
11094,IGTA,NASDAQ,Inception Growth Acquisition Ltd,inception growth acquisition ltd
11095,SCPH,NASDAQ,scPharmaceuticals Inc,scpharmaceuticals inc
11096,MYMD,NASDAQ,MyMD Pharmaceuticals Inc,mymd pharmaceuticals inc
11097,NICK,NASDAQ,Nicholas Financial Inc,nicholas financial inc
11098,MNOV,NASDAQ,MediciNova Inc,medicinova inc
11099,FRBNU,NASDAQ,Forbion European Acquisition Unit,forbion european acquisition unit
11100,WTFCM,NASDAQ,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,wintrust financial fixed to floating rate non cumulative perpetual pref shs
11101,PMTS,NASDAQ,CPI Card Group Inc,cpi card group inc
11102,CHWAU,NASDAQ,CHW Acquisition Units,chw acquisition units
11103,DTIL,NASDAQ,Precision BioSciences Inc,precision biosciences inc
11104,SY,NASDAQ,So-Young International Inc ADR,so-young international inc adr
11105,TEDU,NASDAQ,Tarena International Inc ADR,tarena international inc adr
11106,OBSV,NASDAQ,Obseva SA,obseva sa
11107,NNBR,NASDAQ,NN Inc,nn inc
11108,TFFP,NASDAQ,TFF Pharmaceuticals Inc,tff pharmaceuticals inc
11109,CNTQU,NASDAQ,Chardan NexTech Acquisition 2 Units,chardan nextech acquisition 2 units
11110,RVLP,NASDAQ,RVL Pharmaceuticals PLC,rvl pharmaceuticals plc
11111,OHAAU,NASDAQ,Opy Acquisition I Units,opy acquisition i units
11112,OTIC,NASDAQ,Otonomy Inc,otonomy inc
11113,FCAP,NASDAQ,First Capital Inc,first capital inc
11114,EMKR,NASDAQ,EMCORE Corp,emcore corp
11115,ASYS,NASDAQ,Amtech Systems Inc,amtech systems inc
11116,IVAC,NASDAQ,Intevac Inc,intevac inc
11117,MESA,NASDAQ,Mesa Air Group Inc,mesa air group inc
11118,CNTB,NASDAQ,Connect Biopharma Holdings Ltd ADR,connect biopharma holdings ltd adr
11119,TMPM,NASDAQ,Turmeric Acquisition Corp Class A,turmeric acquisition corp class a
11120,LIONU,NASDAQ,Lionheart III Units,lionheart iii units
11121,JAKK,NASDAQ,JAKKS Pacific Inc,jakks pacific inc
11122,SGHL,NASDAQ,Signal Hill Acquisition Corp Class A,signal hill acquisition corp class a
11123,AVHI,NASDAQ,Achari Ventures Holdings Corp I,achari ventures holdings corp i
11124,BWAY,NASDAQ,Brainsway Ltd ADR,brainsway ltd adr
11125,CWBC,NASDAQ,Community West Bancshares,community west bancshares
11126,NUBIU,NASDAQ,Nubia Brand International Units,nubia brand international units
11127,FTHM,NASDAQ,Fathom Holdings Inc,fathom holdings inc
11128,EVOJU,NASDAQ,Evo Acquisition Units,evo acquisition units
11129,CAHCU,NASDAQ,Ca Healthcare Acquisition Units,ca healthcare acquisition units
11130,PBIP,NASDAQ,Prudential Bancorp Inc,prudential bancorp inc
11131,QMCO,NASDAQ,Quantum Corp,quantum corp
11132,DHACU,NASDAQ,Digital Health Acquisition Units,digital health acquisition units
11133,FUV,NASDAQ,Arcimoto Inc,arcimoto inc
11134,MDXH,NASDAQ,MDxHealth SA ADR,mdxhealth sa adr
11135,LPTX,NASDAQ,Leap Therapeutics Inc,leap therapeutics inc
11136,PRTK,NASDAQ,Paratek Pharmaceuticals Inc,paratek pharmaceuticals inc
11137,NXTC,NASDAQ,NextCure Inc,nextcure inc
11138,PONOU,NASDAQ,PONO Capital Units,pono capital units
11139,FONR,NASDAQ,Fonar Corp,fonar corp
11140,CBFV,NASDAQ,CB Financial Services Inc,cb financial services inc
11141,TETEU,NASDAQ,Technology And Telecommunication Acquisition Unit,technology and telecommunication acquisition unit
11142,ALACU,NASDAQ,Alberton Acquisition Units,alberton acquisition units
11143,LIBYU,NASDAQ,Liberty Resources Acquisition Units,liberty resources acquisition units
11144,MLVF,NASDAQ,Malvern Bancorp Inc,malvern bancorp inc
11145,ASUR,NASDAQ,Asure Software Inc,asure software inc
11146,KYCHU,NASDAQ,Keyarch Acquisition Units,keyarch acquisition units
11147,NVCT,NASDAQ,Nuvectis Pharma Inc,nuvectis pharma inc
11148,FCRD,NASDAQ,First Eagle Alternative Capital BDC Inc,first eagle alternative capital bdc inc
11149,LJAQU,NASDAQ,Lightjump Acquisition Units,lightjump acquisition units
11150,GLLIU,NASDAQ,Globalink Investment Units,globalink investment units
11151,HTLFP,NASDAQ,Heartland Finl Usa 400 Depositary Shs Rep 1 Perp Pref Shs Series E,heartland finl usa 400 depositary shs rep 1 perp pref shs series e
11152,DKDCU,NASDAQ,Data Knights Acquisition Units,data knights acquisition units
11153,MBINO,NASDAQ,Merchants Bancorp Ind Repstg 1 40th Perp Pfd Ser B Fixed Fltg DRC,merchants bancorp ind repstg 1 40th perp pfd ser b fixed fltg drc
11154,CIDM,NASDAQ,Cinedigm Corp Class A,cinedigm corp class a
11155,STSA,NASDAQ,Satsuma Pharmaceuticals Inc,satsuma pharmaceuticals inc
11156,AREC,NASDAQ,American Resources Corp Class A,american resources corp class a
11157,DNAY,NASDAQ,Codex DNA Inc,codex dna inc
11158,ATHX,NASDAQ,Athersys Inc,athersys inc
11159,SRZN,NASDAQ,Surrozen Inc,surrozen inc
11160,RCMT,NASDAQ,R C M Technologies Inc,r c m technologies inc
11161,HJLI,NASDAQ,Hancock Jaffe Laboratories Inc,hancock jaffe laboratories inc
11162,MSSAU,NASDAQ,Metal Sky Star Acquisition Units,metal sky star acquisition units
11163,BRID,NASDAQ,Bridgford Foods Corp,bridgford foods corp
11164,CGO,NASDAQ,Calamos Global Total Return Closed Fund,calamos global total return closed fund
11165,NVVE,NASDAQ,Nuvve Holding Corp,nuvve holding corp
11166,SRTS,NASDAQ,Sensus Healthcare Inc,sensus healthcare inc
11167,BWAQ,NASDAQ,Blue World Acquisition Corp Class A,blue world acquisition corp class a
11168,CTMX,NASDAQ,CytomX Therapeutics Inc,cytomx therapeutics inc
11169,NCSM,NASDAQ,NCS Multistage Holdings Inc,ncs multistage holdings inc
11170,CVRX,NASDAQ,CVRx Inc,cvrx inc
11171,INTG,NASDAQ,InterGroup Corp,intergroup corp
11172,FTIIU,NASDAQ,Future Tech Ii Acquisition Units,future tech ii acquisition units
11173,RILYL,NASDAQ,B Riley Financial Depository Shares,b riley financial depository shares
11174,SYBX,NASDAQ,Synlogic Inc,synlogic inc
11175,NLITU,NASDAQ,Northern Lights Acquisition Units,northern lights acquisition units
11176,NMTR,NASDAQ,9 Meters Biopharma Inc,9 meters biopharma inc
11177,FEXDU,NASDAQ,Fintech Ecosystem Development Units,fintech ecosystem development units
11178,MTRYU,NASDAQ,Monterey Bio Acquisition Units,monterey bio acquisition units
11179,SFT,NASDAQ,Shift Technologies Inc Class A,shift technologies inc class a
11180,LIFE,NASDAQ,aTyr Pharma Inc,atyr pharma inc
11181,OXACU,NASDAQ,Oxbridge Acquisition Units,oxbridge acquisition units
11182,SAGAU,NASDAQ,Sagaliam Acquisition Units,sagaliam acquisition units
11183,CRTX,NASDAQ,Cortexyme Inc,cortexyme inc
11184,ALSAU,NASDAQ,Alpha Star Acquisition Units,alpha star acquisition units
11185,SLNH,NASDAQ,Soluna Holdings Inc,soluna holdings inc
11186,EDTXU,NASDAQ,Edtechx Hldg Acq II Units,edtechx hldg acq ii units
11187,GGGVU,NASDAQ,G3 VRM Acquisition Units,g3 vrm acquisition units
11188,FATPU,NASDAQ,Fat Projects Acquisition Units,fat projects acquisition units
11189,GIACU,NASDAQ,Gesher I Acquisition Units,gesher i acquisition units
11190,EOSE,NASDAQ,Eos Energy Enterprises Inc Class A,eos energy enterprises inc class a
11191,SMAPU,NASDAQ,SportsMap Tech Acquisition Units,sportsmap tech acquisition units
11192,SNCR,NASDAQ,Synchronoss Technologies Inc,synchronoss technologies inc
11193,ROCGU,NASDAQ,Roth CH Acquisition IV Units,roth ch acquisition iv units
11194,RCAT,NASDAQ,Red Cat Holdings Inc,red cat holdings inc
11195,TGVCU,NASDAQ,TG Venture Acquisition Units,tg venture acquisition units
11196,PASG,NASDAQ,Passage Bio Inc,passage bio inc
11197,SELB,NASDAQ,Selecta Biosciences Inc,selecta biosciences inc
11198,INTEU,NASDAQ,Integral Acquisition 1 Units,integral acquisition 1 units
11199,NYMTL,NASDAQ,New York Mortgage Trust 6 875 Cumulative Red Pref Shs Series F,new york mortgage trust 6 875 cumulative red pref shs series f
11200,RILYM,NASDAQ,B Riley Financial 6.375% Senior Notes Exp 28th Feb 2025,b riley financial 6.375% senior notes exp 28th feb 2025
11201,FATBP,NASDAQ,FAT Brands 8 25 Cum Prf Shs Series B,fat brands 8 25 cum prf shs series b
11202,AFARU,NASDAQ,Aura Fat Projects Acquisition Units,aura fat projects acquisition units
11203,ELMS,NASDAQ,Electric Last Mile Solutions Inc Class A,electric last mile solutions inc class a
11204,PROV,NASDAQ,Provident Financial Holdings Inc,provident financial holdings inc
11205,GNSS,NASDAQ,Genasys Inc,genasys inc
11206,PXLW,NASDAQ,Pixelworks Inc,pixelworks inc
11207,ARDX,NASDAQ,Ardelyx Inc,ardelyx inc
11208,MSAC,NASDAQ,Medicus Sciences Acquisition Corp Class A,medicus sciences acquisition corp class a
11209,RBKB,NASDAQ,Rhinebeck Bancorp Inc,rhinebeck bancorp inc
11210,VMAC,NASDAQ,Vistas Media Acquisition Company Inc Class A,vistas media acquisition company inc class a
11211,SREV,NASDAQ,ServiceSource International Inc,servicesource international inc
11212,VLYPP,NASDAQ,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,valley national 6 25 fixed to floating rate non cumulative perpetual pref shs
11213,FARM,NASDAQ,Farmer Bros Co,farmer bros co
11214,OEG,NASDAQ,Orbital Energy Group Inc,orbital energy group inc
11215,MACAU,NASDAQ,Moringa Acquisition Units,moringa acquisition units
11216,ONBPO,NASDAQ,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,old national bancorp 40 depositary shs rep 1 pref shs series c
11217,MBTCU,NASDAQ,Nocturne Acquisition Units,nocturne acquisition units
11218,SBTX,NASDAQ,Silverback Therapeutics Inc,silverback therapeutics inc
11219,IPA,NASDAQ,Immunoprecise Antibodies Ltd,immunoprecise antibodies ltd
11220,SURF,NASDAQ,Surface Oncology Inc,surface oncology inc
11221,HOUR,NASDAQ,Hour Loop Inc,hour loop inc
11222,FTAIO,NASDAQ,Fortress Transportation Infrastructure Investments Perpetual Pref Shs Series B,fortress transportation infrastructure investments perpetual pref shs series b
11223,NRXP,NASDAQ,NRX Pharmaceuticals Inc,nrx pharmaceuticals inc
11224,ADES,NASDAQ,Advanced Emissions Solutions Inc,advanced emissions solutions inc
11225,AIB,NASDAQ,AIB Acquisition Corp Class A,aib acquisition corp class a
11226,HOWL,NASDAQ,Werewolf Therapeutics Inc,werewolf therapeutics inc
11227,EPZM,NASDAQ,Epizyme Inc,epizyme inc
11228,ACAX,NASDAQ,Alset Capital Acquisition Corp Class A,alset capital acquisition corp class a
11229,PAVM,NASDAQ,PAVmed Inc,pavmed inc
11230,UBOH,NASDAQ,United Bancshares Inc,united bancshares inc
11231,NYMX,NASDAQ,Nymox Pharmaceutical Corp,nymox pharmaceutical corp
11232,ESGRO,NASDAQ,Enstar Group Depository Shares 7 Perpetual Non Cumulative Preference Shs Series,enstar group depository shares 7 perpetual non cumulative preference shs series
11233,TRHC,NASDAQ,Tabula Rasa HealthCare Inc,tabula rasa healthcare inc
11234,EDRY,NASDAQ,EuroDry Ltd,eurodry ltd
11235,OLMA,NASDAQ,Olema Pharmaceuticals Inc,olema pharmaceuticals inc
11236,CURI,NASDAQ,CuriosityStream Inc Class A,curiositystream inc class a
11237,CNCE,NASDAQ,Concert Pharmaceuticals Inc,concert pharmaceuticals inc
11238,DRIO,NASDAQ,DarioHealth Corp,dariohealth corp
11239,BCLI,NASDAQ,Brainstorm Cell Therapeutics Inc,brainstorm cell therapeutics inc
11240,HMNF,NASDAQ,HMN Financial Inc,hmn financial inc
11241,FBIO,NASDAQ,Fortress Biotech Inc,fortress biotech inc
11242,OTRAU,NASDAQ,Otr Acquisition Units,otr acquisition units
11243,CKPT,NASDAQ,Checkpoint Therapeutics Inc,checkpoint therapeutics inc
11244,UIHC,NASDAQ,United Insurance Holdings Corp,united insurance holdings corp
11245,LHDX,NASDAQ,Lucira Health Inc,lucira health inc
11246,HTOO,NASDAQ,Fusion Fuel Green PLC Class A,fusion fuel green plc class a
11247,LAX,NASDAQ,8i Acquisition 2 Corp,8i acquisition 2 corp
11248,PRPH,NASDAQ,Prophase Labs Inc,prophase labs inc
11249,SABS,NASDAQ,SAB Biotherapeutics Inc,sab biotherapeutics inc
11250,AUBN,NASDAQ,Auburn National Bancorporation Inc,auburn national bancorporation inc
11251,CFBK,NASDAQ,CF Bankshares Inc,cf bankshares inc
11252,VBLT,NASDAQ,Vascular Biogenics Ltd,vascular biogenics ltd
11253,SSBI,NASDAQ,Summit State Bank,summit state bank
11254,REVEU,NASDAQ,Alpine Acquisition Units,alpine acquisition units
11255,SHUA,NASDAQ,SHUAA Partners Acquisition Corp I Class A,shuaa partners acquisition corp i class a
11256,MTBCP,NASDAQ,CareCloud 11 Cumulative Redeemable Perpetual Pref Shs Series A,carecloud 11 cumulative redeemable perpetual pref shs series a
11257,JFIN,NASDAQ,Jiayin Group Inc ADR,jiayin group inc adr
11258,PCX,NASDAQ,Parsec Capital Acquisitions Corp Class A,parsec capital acquisitions corp class a
11259,FNCH,NASDAQ,Finch Therapeutics Group Inc,finch therapeutics group inc
11260,QRHC,NASDAQ,Quest Resource Holding Corp,quest resource holding corp
11261,AEHAU,NASDAQ,Aesther Healthcare Acquisition Units,aesther healthcare acquisition units
11262,CADL,NASDAQ,Candel Therapeutics Inc,candel therapeutics inc
11263,CYN,NASDAQ,CYNGN Inc,cyngn inc
11264,RMRM,NASDAQ,RMR Mortgage Trust,rmr mortgage trust
11265,CSBR,NASDAQ,Champions Oncology Inc,champions oncology inc
11266,QTEK,NASDAQ,QualTek Services Inc Class A,qualtek services inc class a
11267,GDNR,NASDAQ,Gardiner Healthcare Acquisitions Corp,gardiner healthcare acquisitions corp
11268,DRRX,NASDAQ,DURECT Corp,durect corp
11269,APTO,NASDAQ,Aptose Biosciences Inc,aptose biosciences inc
11270,ADVM,NASDAQ,Adverum Biotechnologies Inc,adverum biotechnologies inc
11271,FORA,NASDAQ,Forian Inc,forian inc
11272,AKUS,NASDAQ,Akouos Inc,akouos inc
11273,RWODU,NASDAQ,Redwoods Acquisition Units,redwoods acquisition units
11274,CIZN,NASDAQ,Citizens Holding Co,citizens holding co
11275,CLGN,NASDAQ,Collplant Biotechnologies Ltd,collplant biotechnologies ltd
11276,WRAP,NASDAQ,Wrap Technologies Inc,wrap technologies inc
11277,AOGO,NASDAQ,Arogo Capital Acquisition Corp Class A,arogo capital acquisition corp class a
11278,ENCPU,NASDAQ,Energem Units,energem units
11279,JSPR,NASDAQ,Jasper Therapeutics Inc,jasper therapeutics inc
11280,NTIC,NASDAQ,Northern Technologies International Corp,northern technologies international corp
11281,ARPO,NASDAQ,Aerpio Pharmaceuticals Inc,aerpio pharmaceuticals inc
11282,YTRA,NASDAQ,Yatra Online Inc,yatra online inc
11283,JMACU,NASDAQ,Maxpro Capital Acquisition Units,maxpro capital acquisition units
11284,TUSK,NASDAQ,Mammoth Energy Services Inc,mammoth energy services inc
11285,CELC,NASDAQ,Celcuity Inc,celcuity inc
11286,FVAM,NASDAQ,5:01 Acquisition Corp Class A,5:01 acquisition corp class a
11287,EVGRU,NASDAQ,Evergreen Unit,evergreen unit
11288,AOGOU,NASDAQ,Arogo Capital Acquisition Units,arogo capital acquisition units
11289,GMFIU,NASDAQ,Aetherium Acquisition Units,aetherium acquisition units
11290,BRACU,NASDAQ,Broad Capital Acquisition Units,broad capital acquisition units
11291,VIOT,NASDAQ,Viomi Technology Co Ltd ADR,viomi technology co ltd adr
11292,IGTAU,NASDAQ,Inception Growth Acquisition Units,inception growth acquisition units
11293,OTECU,NASDAQ,OceanTech Acquisitions I Units,oceantech acquisitions i units
11294,NYMTO,NASDAQ,New York Mortgage Trust Inc PRF,new york mortgage trust inc prf
11295,LOTZ,NASDAQ,Carlotz Inc Class A,carlotz inc class a
11296,FLNT,NASDAQ,Fluent Inc,fluent inc
11297,RAIN,NASDAQ,Rain Therapeutics Inc,rain therapeutics inc
11298,HOVNP,NASDAQ,Hovnanian Enterprises 1000 Depositary Shares Representing 1 7.625% Pref Shs,hovnanian enterprises 1000 depositary shares representing 1 7.625% pref shs
11299,VERY,NASDAQ,Vericity Inc,vericity inc
11300,BRAG,NASDAQ,Bragg Gaming Group Inc,bragg gaming group inc
11301,UBCP,NASDAQ,United Bancorp Inc,united bancorp inc
11302,BPOPM,NASDAQ,Popular Capital Trust II 6 125 Cumulative Monthly Income Pref Shs,popular capital trust ii 6 125 cumulative monthly income pref shs
11303,YOTAU,NASDAQ,Yotta Acquisition Units,yotta acquisition units
11304,ENLV,NASDAQ,Enlivex Therapeutics Ltd,enlivex therapeutics ltd
11305,PBYI,NASDAQ,Puma Biotechnology Inc,puma biotechnology inc
11306,GWGH,NASDAQ,GWG Holdings Inc,gwg holdings inc
11307,LVTX,NASDAQ,LAVA Therapeutics NV,lava therapeutics nv
11308,BMAQU,NASDAQ,Blockchain Moon Acquisition Units,blockchain moon acquisition units
11309,GAIA,NASDAQ,Gaia Inc Class A,gaia inc class a
11310,LTRPA,NASDAQ,Liberty Tripadvisor Holdings Inc Series A,liberty tripadvisor holdings inc series a
11311,GLEEU,NASDAQ,Gladstone Acquisition Units,gladstone acquisition units
11312,WINVU,NASDAQ,WinVest Acquisition Units,winvest acquisition units
11313,ITI,NASDAQ,Iteris Inc,iteris inc
11314,RFACU,NASDAQ,RF Acquisition Units,rf acquisition units
11315,IMV,NASDAQ,IMV Inc,imv inc
11316,MTEM,NASDAQ,Molecular Templates Inc,molecular templates inc
11317,LIVBU,NASDAQ,LIV Capital Acquisition II Units,liv capital acquisition ii units
11318,BIVI,NASDAQ,BioVie Inc Class A,biovie inc class a
11319,FGMC,NASDAQ,FG Merger Corp,fg merger corp
11320,LJPC,NASDAQ,La Jolla Pharmaceutical Co,la jolla pharmaceutical co
11321,MCAC,NASDAQ,Mountain Crest Acquisition Corp,mountain crest acquisition corp
11322,TMPMU,NASDAQ,Turmeric Acquisition Units,turmeric acquisition units
11323,UCBIO,NASDAQ,United Communty Banks 1000 Dep Shs Repstg 1 Pref Shs Series I,united communty banks 1000 dep shs repstg 1 pref shs series i
11324,AVHIU,NASDAQ,Achari Ventures Holdings I Units,achari ventures holdings i units
11325,SGHLU,NASDAQ,Signal Hill Acquisition Units,signal hill acquisition units
11326,KACL,NASDAQ,Kairous Acquisition Corp Ltd,kairous acquisition corp ltd
11327,ADN,NASDAQ,Advent Technologies Holdings Inc Class A,advent technologies holdings inc class a
11328,SJ,NASDAQ,Scienjoy Holding Corp Class A,scienjoy holding corp class a
11329,FTAIN,NASDAQ,Fortress Transportation and Infrastructure Investors 8.25% Fixed Rate Reset,fortress transportation and infrastructure investors 8.25% fixed rate reset
11330,LVACU,NASDAQ,LAVA Medtech Acquisition Units,lava medtech acquisition units
11331,SHUAU,NASDAQ,Shuaa Partners Acquisition I Units,shuaa partners acquisition i units
11332,EBACU,NASDAQ,European Biotech Acquisition Units,european biotech acquisition units
11333,CCTSU,NASDAQ,Cactus Acquisition 1 Units,cactus acquisition 1 units
11334,ALJJ,NASDAQ,ALJ Regional Holdings Inc,alj regional holdings inc
11335,LSPR,NASDAQ,Larkspur Health Acquisition Corp Class A,larkspur health acquisition corp class a
11336,UG,NASDAQ,United-Guardian Inc,united-guardian inc
11337,ROCLU,NASDAQ,Roth CH Acquisition V Units,roth ch acquisition v units
11338,LIVB,NASDAQ,LIV Capital Acquisition Corp II Class A,liv capital acquisition corp ii class a
11339,FRLAU,NASDAQ,Fortune Rise Acquisition Units,fortune rise acquisition units
11340,CLAY,NASDAQ,Chavant Capital Acquisition Corp,chavant capital acquisition corp
11341,KSCP,NASDAQ,Knightscope Inc Class A,knightscope inc class a
11342,WTMA,NASDAQ,Welsbach Technology Metals Acquisition Corp,welsbach technology metals acquisition corp
11343,BDTX,NASDAQ,Black Diamond Therapeutics Inc,black diamond therapeutics inc
11344,VMACU,NASDAQ,Vistas Media Acq Units,vistas media acq units
11345,SFBC,NASDAQ,Sound Financial Bancorp Inc,sound financial bancorp inc
11346,CBAT,NASDAQ,CBAK Energy Technology Inc,cbak energy technology inc
11347,BCTX,NASDAQ,Briacell Therapeutics Corp,briacell therapeutics corp
11348,OPNT,NASDAQ,Opiant Pharmaceuticals Inc,opiant pharmaceuticals inc
11349,AFBI,NASDAQ,Affinity Bancshares Inc,affinity bancshares inc
11350,GNTA,NASDAQ,Genenta Science SPA ADR,genenta science spa adr
11351,XGN,NASDAQ,Exagen Inc,exagen inc
11352,DARE,NASDAQ,Dare Bioscience Inc,dare bioscience inc
